dep;nomdep;codecommune;nomcommune;KP0_Pri_P1;KP0_Surf_P1;KP0_SurfTer_P1;KP0_transac_P1;KP0_prim2_P1;KP0_Pri_P2;KP0_Surf_P2;KP0_SurfTer_P2;KP0_transac_P2;KP0_prim2_P2;DBL_bug
88;VOSGES;88369;RAMONCHAMP;3183410.0;3565.0;28296.0;31.0;892.9621318373072;3770821.0;4203.0;27745.0;31.0;897.1736854627646;0
88;VOSGES;88370;RANCOURT;53000.0;64.0;1564.0;1.0;828.125;42000.0;53.0;460.0;1.0;792.4528301886793;0
88;VOSGES;88371;RAON-AUX-BOIS;3162150.0;3181.0;24117.0;25.0;994.0741905061301;3037321.0;2842.0;27228.0;26.0;1068.7266009852217;0
88;VOSGES;88372;RAON-L'ETAPE;17994595.039;20636.0;83295.0;224.0;872.0001472669122;18747645.0;20763.0;92615.0;217.0;902.9352694697299;0
88;VOSGES;88373;RAON-SUR-PLAINE;812500.0;918.0;2191.0;8.0;885.0762527233115;1133787.0;1875.0;6207.0;19.0;604.6864;0
88;VOSGES;88375;RAVES;484400.0;618.0;4016.0;5.0;783.8187702265373;1625720.0;1362.0;12439.0;11.0;1193.627019089574;0
88;VOSGES;88376;REBEUVILLE;555730.0;520.0;4022.0;5.0;1068.7115384615386;698600.0;761.0;6478.0;7.0;918.0026281208935;0
88;VOSGES;88377;REGNEVELLE;199000.0;326.0;1334.0;4.0;610.4294478527607;349660.0;703.0;2901.0;6.0;497.38264580369844;0
88;VOSGES;88378;REGNEY;193594.602;253.0;1459.0;3.0;765.1960553359685;212000.0;182.0;2292.0;2.0;1164.8351648351647;0
88;VOSGES;88379;REHAINCOURT;721850.0;1051.0;4599.0;9.0;686.8220742150334;653255.0;724.0;5113.0;7.0;902.2859116022099;0
88;VOSGES;88380;REHAUPAL;661000.0;812.0;2189.0;7.0;814.039408866995;240000.0;120.0;1772.0;2.0;2000.0;0
88;VOSGES;88381;RELANGES;518500.0;816.0;5634.0;8.0;635.4166666666666;329370.0;497.0;1692.0;5.0;662.7162977867204;0
88;VOSGES;88383;REMIREMONT;35530564.67;32365.0;60287.0;372.0;1097.8082703537773;44576072.05;40693.0;64335.0;482.0;1095.423587594918;0
88;VOSGES;88385;REMONCOURT;688600.0;993.0;3734.0;10.0;693.4541792547835;268540.0;596.0;1558.0;6.0;450.5704697986577;0
88;VOSGES;88386;REMOMEIX;1670400.0;1669.0;10050.0;13.0;1000.8388256440983;1217170.0;1060.0;6253.0;8.0;1148.2735849056603;0
88;VOSGES;88387;REMOVILLE;472500.0;619.0;4873.0;6.0;763.3279483037156;105500.0;155.0;1167.0;2.0;680.6451612903226;0
88;VOSGES;88388;RENAUVOID;185000.0;200.0;655.0;1.0;925.0;221000.0;252.0;1264.0;2.0;876.984126984127;0
88;VOSGES;88389;REPEL;55000.0;127.0;1968.0;2.0;433.07086614173227;120300.0;430.0;4420.0;5.0;279.7674418604651;0
88;VOSGES;88390;ROBECOURT;65200.0;305.0;1628.0;3.0;213.7704918032787;220500.0;529.0;2885.0;6.0;416.8241965973535;0
88;VOSGES;88391;ROCHESSON;3649220.0;3224.0;12127.0;30.0;1131.8920595533498;4502850.0;2960.0;27364.0;35.0;1521.2331081081081;0
88;VOSGES;88393;ROLLAINVILLE;732470.0;994.0;4215.0;6.0;736.8913480885312;822500.0;766.0;3386.0;8.0;1073.7597911227153;0
88;VOSGES;88395;ROMONT;571550.0;937.0;4555.0;10.0;609.9786552828175;1238760.0;1592.0;7530.0;14.0;778.1155778894472;0
88;VOSGES;88398;ROUGES-EAUX;470430.0;514.0;1948.0;4.0;915.2334630350194;667500.0;568.0;5539.0;5.0;1175.1760563380283;0
88;VOSGES;88399;ROULIER;502400.0;322.0;2811.0;3.0;1560.248447204969;0.0;0.0;0.0;0.0;0.0;0
88;VOSGES;88400;ROUVRES-EN-XAINTOIS;620301.0;689.0;4931.0;7.0;900.2917271407838;508000.0;591.0;3434.0;6.0;859.5600676818951;0
88;VOSGES;88401;ROUVRES-LA-CHETIVE;468500.0;640.0;4861.0;7.0;732.03125;462600.0;789.0;13001.0;7.0;586.3117870722433;0
88;VOSGES;88402;ROVILLE-AUX-CHENES;317000.0;395.0;1858.0;3.0;802.5316455696203;426700.0;796.0;3980.0;5.0;536.0552763819095;0
88;VOSGES;88404;ROZIERES-SUR-MOUZON;97400.0;432.0;2166.0;5.0;225.46296296296296;77800.0;345.0;921.0;4.0;225.5072463768116;0
88;VOSGES;88406;RUGNEY;345000.0;248.0;1798.0;2.0;1391.1290322580646;352245.0;349.0;3905.0;4.0;1009.297994269341;0
88;VOSGES;88407;RUPPES;365000.0;619.0;2422.0;6.0;589.6607431340873;453340.0;537.0;1939.0;5.0;844.2085661080074;0
88;VOSGES;88408;RUPT-SUR-MOSELLE;10776933.0;11112.0;58268.0;113.0;969.8463822894169;10870783.0;10885.0;44353.0;105.0;998.6938906752412;0
88;VOSGES;88409;SAINT-AME;5128310.0;4679.0;21466.0;49.0;1096.0269288309469;8318674.0;6603.0;35030.0;68.0;1259.8325003786158;0
88;VOSGES;88410;SAINTE-BARBE;789891.0;1218.0;8620.0;11.0;648.5147783251232;1565740.0;1972.0;11404.0;21.0;793.9858012170386;0
88;VOSGES;88411;SAINT-BASLEMONT;448400.0;410.0;7469.0;5.0;1093.658536585366;496985.0;809.0;10529.0;8.0;614.3201483312732;0
88;VOSGES;88412;SAINT-BENOIT-LA-CHIPOTTE;1661150.0;2213.0;14357.0;19.0;750.6326253953908;1011770.0;1164.0;8723.0;11.0;869.2182130584192;0
88;VOSGES;88413;SAINT-DIE-DES-VOSGES;53681243.95;53759.0;171289.0;606.0;998.5536179988468;66044156.008;66082.0;186104.0;752.0;999.4273176961957;0
88;VOSGES;88415;SAINT-ETIENNE-LES-REMIREMONT;13212096.76;10455.0;46803.0;112.0;1263.7108330942133;12089215.0;10200.0;47489.0;115.0;1185.217156862745;0
88;VOSGES;88416;SAINT-GENEST;128999.79999999999;473.0;1733.0;4.0;272.7268498942917;65000.0;128.0;363.0;1.0;507.8125;0
88;VOSGES;88417;SAINT-GORGON;320100.0;480.0;1530.0;5.0;666.875;839677.0;1091.0;7446.0;12.0;769.6397800183319;0
88;VOSGES;88418;SAINTE-HELENE;454900.0;644.0;4340.0;7.0;706.3664596273292;1717830.0;1962.0;15745.0;18.0;875.5504587155963;0
88;VOSGES;88419;SAINT-JEAN-D'ORMONT;359150.0;256.0;1278.0;3.0;1402.9296875;882000.0;756.0;4656.0;8.0;1166.6666666666667;0
88;VOSGES;88421;SAINT-JULIEN;148500.0;504.0;2171.0;4.0;294.64285714285717;184500.0;583.0;3004.0;5.0;316.4665523156089;0
88;VOSGES;88423;SAINT-LEONARD;4394015.0;3991.0;29324.0;41.0;1100.9809571535957;5502251.0;4672.0;29998.0;47.0;1177.7078339041095;0
88;VOSGES;88424;SAINTE-MARGUERITE;9568055.0;7610.0;37198.0;78.0;1257.3002628120894;8434647.0;6389.0;31130.0;74.0;1320.1826576929097;0
88;VOSGES;88425;SAINT-MAURICE-SUR-MORTAGNE;319000.0;461.0;1849.0;4.0;691.9739696312364;204000.0;431.0;3032.0;4.0;473.31786542923436;0
88;VOSGES;88426;SAINT-MAURICE-SUR-MOSELLE;4140285.0;4549.0;21240.0;54.0;910.1527808309519;5018163.1197999995;4683.0;32409.0;55.0;1071.5701729233397;0
88;VOSGES;88428;SAINT-MICHEL-SUR-MEURTHE;3863818.0;3608.0;27023.0;36.0;1070.9029933481154;5276420.0;4797.0;28737.0;43.0;1099.9416301855326;0
88;VOSGES;88429;SAINT-NABORD;11417930.0;8829.0;65553.0;90.0;1293.2302639030468;14839472.023;11009.0;62987.0;110.0;1347.9400511399763;0
88;VOSGES;88430;SAINT-OUEN-LES-PAREY;619240.0;1209.0;7736.0;14.0;512.191894127378;1051700.0;1970.0;11133.0;20.0;533.8578680203045;0
88;VOSGES;88431;SAINT-PAUL;180000.0;269.0;1531.0;2.0;669.1449814126394;320200.0;355.0;2383.0;3.0;901.9718309859155;0
88;VOSGES;88432;SAINT-PIERREMONT;367000.0;587.0;4294.0;5.0;625.2129471890971;259850.0;554.0;3063.0;5.0;469.043321299639;0
88;VOSGES;88433;SAINT-PRANCHER;328550.0;560.0;6012.0;6.0;586.6964285714286;0.0;0.0;0.0;0.0;0.0;0
88;VOSGES;88434;SAINT-REMIMONT;340950.0;380.0;2601.0;4.0;897.2368421052631;248000.0;295.0;3268.0;4.0;840.6779661016949;0
88;VOSGES;88435;SAINT-REMY;1339682.0;1643.0;32532.0;11.0;815.3877054169203;1540500.0;1197.0;7042.0;8.0;1286.967418546366;0
88;VOSGES;88437;SAINT-VALLIER;128000.0;212.0;1575.0;2.0;603.7735849056604;252100.0;300.0;1157.0;2.0;840.3333333333334;0
88;VOSGES;88438;SALLE;1027200.0;966.0;7904.0;9.0;1063.3540372670807;1121070.0;989.0;6795.0;9.0;1133.5389282103135;0
88;VOSGES;88439;SANCHEY;2770884.0;2037.0;15621.0;26.0;1360.2768777614137;4383730.0;2865.0;17170.0;30.0;1530.0977312390926;0
88;VOSGES;88440;SANDAUCOURT;387150.0;680.0;3204.0;8.0;569.3382352941177;339000.0;458.0;2845.0;5.0;740.1746724890829;0
88;VOSGES;88442;SAPOIS;1420915.0;1472.0;8506.0;14.0;965.2955163043479;1938100.0;1951.0;4688.0;17.0;993.3880061506919;0
88;VOSGES;88443;SARTES;189000.0;466.0;2899.0;3.0;405.5793991416309;261000.0;518.0;2740.0;4.0;503.86100386100384;0
88;VOSGES;88444;SAULCY;1638725.0;1232.0;8670.0;13.0;1330.1339285714287;993367.0;1388.0;8726.0;13.0;715.6822766570605;0
88;VOSGES;88445;SAULCY-SUR-MEURTHE;5515591.0;4929.0;28038.0;51.0;1119.0081152363562;9034184.0;7721.0;51097.0;80.0;1170.0795233778008;0
88;VOSGES;88446;SAULXURES-LES-BULGNEVILLE;210483.0;320.0;2101.0;4.0;657.759375;569400.0;625.0;3197.0;6.0;911.04;0
88;VOSGES;88447;SAULXURES-SUR-MOSELOTTE;7562530.027;7292.0;30722.0;78.0;1037.099564865606;10624895.0;9802.0;42072.0;100.0;1083.95174454193;0
88;VOSGES;88448;SAUVILLE;236300.0;492.0;3358.0;6.0;480.2845528455285;57000.0;218.0;1681.0;3.0;261.4678899082569;0
88;VOSGES;88449;SAVIGNY;794970.0;890.0;4764.0;7.0;893.2247191011236;522000.0;681.0;3027.0;6.0;766.5198237885462;0
88;VOSGES;88450;SENAIDE;525250.0;843.0;6913.0;8.0;623.0723606168445;708979.0;1364.0;7541.0;15.0;519.7793255131965;0
88;VOSGES;88451;SENONES;4322918.0;6662.0;22209.0;75.0;648.891924347043;5851547.0;8785.0;29654.0;90.0;666.0838929994309;0
88;VOSGES;88452;SENONGES;210500.0;287.0;5614.0;4.0;733.4494773519164;124000.0;210.0;1515.0;2.0;590.4761904761905;0
88;VOSGES;88454;SERCOEUR;357500.0;270.0;2083.0;3.0;1324.0740740740741;666000.0;1012.0;7056.0;9.0;658.102766798419;0
88;VOSGES;88455;SERECOURT;225150.0;715.0;4643.0;7.0;314.8951048951049;430900.0;867.0;5503.0;8.0;497.0011534025375;0
88;VOSGES;88456;SEROCOURT;136000.0;397.0;2015.0;4.0;342.5692695214106;92000.0;155.0;2055.0;2.0;593.5483870967741;0
88;VOSGES;88457;SIONNE;499000.0;756.0;4297.0;6.0;660.0529100529101;691550.0;944.0;4205.0;6.0;732.5741525423729;0
88;VOSGES;88458;SOCOURT;1015500.0;1147.0;2637.0;9.0;885.3530950305144;595156.0;704.0;2408.0;5.0;845.3920454545455;0
88;VOSGES;88460;SOULOSSE-SOUS-SAINT-ELOPHE;1882550.0;2380.0;12720.0;21.0;790.9873949579832;1580300.0;2081.0;14177.0;19.0;759.3945218644882;0
88;VOSGES;88461;SURIAUVILLE;186500.0;271.0;2297.0;3.0;688.1918819188191;149783.033;411.0;932.0;4.0;364.43560340632604;0
88;VOSGES;88462;SYNDICAT;7612907.0;5973.0;47351.0;60.0;1274.5533232881298;6206871.0;4838.0;35260.0;48.0;1282.9415047540306;0
88;VOSGES;88463;TAINTRUX;2315020.0;2338.0;13202.0;22.0;990.1710863986314;4093050.0;3185.0;21662.0;29.0;1285.1020408163265;0
88;VOSGES;88464;TENDON;1893088.0;1689.0;16213.0;16.0;1120.833629366489;1718090.0;1502.0;9773.0;14.0;1143.868175765646;0
88;VOSGES;88465;THAON-LES-VOSGES;30965845.94;28844.0;105639.0;323.0;1073.5628186104564;35446480.05;31476.0;124739.0;340.0;1126.1430947388485;0
88;VOSGES;88466;THEY-SOUS-MONTFORT;69000.0;57.0;407.0;1.0;1210.5263157894738;0.0;0.0;0.0;0.0;0.0;0
88;VOSGES;88467;THIEFOSSE;1397500.0;1228.0;7455.0;12.0;1138.029315960912;2150860.0;1990.0;12815.0;18.0;1080.8341708542714;0
88;VOSGES;88468;THILLOT;6967070.0;8045.0;46269.0;84.0;866.0124300807955;8937291.0;8525.0;55178.0;84.0;1048.3625806451612;0
88;VOSGES;88469;THIRAUCOURT;405810.0;542.0;1194.0;3.0;748.7269372693727;264000.0;353.0;832.0;2.0;747.8753541076487;0
88;VOSGES;88470;THOLY;7551650.0;4829.0;24481.0;73.0;1563.812383516256;8282757.0;5736.0;28060.0;77.0;1443.9952928870293;0
88;VOSGES;88471;THONS;489030.0;552.0;1738.0;6.0;885.9239130434783;229350.0;614.0;3912.0;7.0;373.5342019543974;0
88;VOSGES;88472;THUILLIERES;678750.0;874.0;1598.0;4.0;776.6018306636156;250000.0;549.0;1428.0;5.0;455.3734061930783;0
88;VOSGES;88473;TIGNECOURT;258700.0;625.0;5393.0;8.0;413.92;343500.0;755.0;4274.0;8.0;454.9668874172185;0
88;VOSGES;88475;TOLLAINCOURT;262420.0;538.0;2081.0;3.0;487.7695167286245;207000.0;464.0;4524.0;5.0;446.12068965517244;0
88;VOSGES;88476;TOTAINVILLE;443200.0;711.0;4257.0;8.0;623.3473980309424;220100.0;416.0;1738.0;5.0;529.0865384615385;0
88;VOSGES;88477;TRAMPOT;200493.0;693.0;5273.0;5.0;289.31168831168833;258000.0;672.0;2621.0;4.0;383.92857142857144;0
88;VOSGES;88478;TRANQUEVILLE-GRAUX;136000.0;200.0;1068.0;2.0;680.0;138150.0;175.0;872.0;2.0;789.4285714285714;0
88;VOSGES;88479;TREMONZEY;941490.0;1452.0;7815.0;15.0;648.4090909090909;1339200.0;2012.0;10676.0;19.0;665.6063618290259;0
88;VOSGES;88480;UBEXY;266900.0;314.0;1199.0;3.0;850.0;156520.0;101.0;317.0;1.0;1549.7029702970297;0
88;VOSGES;88481;URIMENIL;2300240.0;2465.0;13628.0;24.0;933.1602434077079;2397300.0;2137.0;17439.0;20.0;1121.806270472625;0
88;VOSGES;88482;URVILLE;68000.0;110.0;1287.0;1.0;618.1818181818181;135420.0;210.0;1542.0;2.0;644.8571428571429;0
88;VOSGES;88483;UXEGNEY;5703036.48;3984.0;27081.0;41.0;1431.485060240964;9972485.0;6353.0;44675.0;64.0;1569.728474736345;0
88;VOSGES;88484;UZEMAIN;2740573.0;2894.0;36278.0;27.0;946.9844505874222;1989037.0;1864.0;20342.0;19.0;1067.0799356223176;0
88;VOSGES;88485;VACHERESSE-ET-LA-ROUILLIE;163000.0;245.0;1152.0;2.0;665.3061224489796;199000.0;219.0;1368.0;2.0;908.675799086758;0
88;VOSGES;88486;VAGNEY;8991475.0;7835.0;38822.0;80.0;1147.6037013401403;11036064.0;9002.0;47275.0;94.0;1225.9568984670072;0
88;VOSGES;88487;VAL-D'AJOL;9113039.921;10529.0;71785.0;99.0;865.5180853832272;13185885.016;13167.0;105838.0;123.0;1001.4342687020583;0
88;VOSGES;88488;VALFROICOURT;829560.0;1276.0;5323.0;10.0;650.1253918495298;574700.0;849.0;3524.0;6.0;676.9140164899882;0
88;VOSGES;88489;VALLEROY-AUX-SAULES;285800.0;250.0;1518.0;2.0;1143.2;307000.0;285.0;769.0;3.0;1077.1929824561403;0
88;VOSGES;88490;VALLEROY-LE-SEC;150000.0;116.0;775.0;1.0;1293.103448275862;239454.0;303.0;2183.0;3.0;790.2772277227723;0
88;VOSGES;88491;VALLOIS;30000.0;70.0;113.0;1.0;428.57142857142856;95000.0;194.0;585.0;2.0;489.69072164948454;0
88;VOSGES;88492;VALTIN;545000.0;373.0;4542.0;4.0;1461.1260053619303;1537500.0;1167.0;5321.0;10.0;1317.4807197943444;0
88;VOSGES;88494;VAUBEXY;305000.0;401.0;1591.0;4.0;760.5985037406484;377000.0;563.0;2127.0;6.0;669.626998223801;0
88;VOSGES;88495;VAUDEVILLE;498750.0;362.0;2289.0;3.0;1377.7624309392265;149000.0;244.0;1599.0;2.0;610.655737704918;0
88;VOSGES;88496;VAUDONCOURT;898200.0;856.0;4218.0;7.0;1049.2990654205607;573650.0;665.0;4826.0;6.0;862.6315789473684;0
88;VOSGES;88497;VAXONCOURT;1845288.75;2107.0;9336.0;20.0;875.7896298054105;2896989.0;3019.0;12674.0;30.0;959.5856243789334;0
88;VOSGES;88498;VECOUX;1831970.0;1995.0;8572.0;16.0;918.280701754386;2860034.0;2278.0;12219.0;20.0;1255.5021949078139;0
88;VOSGES;88499;VELOTTE-ET-TATIGNECOURT;229020.0;428.0;1757.0;4.0;535.0934579439253;70000.0;171.0;1066.0;2.0;409.3567251461988;0
88;VOSGES;88500;VENTRON;8913818.0;6185.0;32805.0;71.0;1441.19935327405;7278480.0;5398.0;29852.0;59.0;1348.3660615042609;0
88;VOSGES;88501;VERMONT;521708.0;393.0;2940.0;5.0;1327.501272264631;520000.0;561.0;3114.0;4.0;926.916221033868;0
88;VOSGES;88502;VERVEZELLE;161000.0;64.0;1330.0;1.0;2515.625;69000.0;87.0;769.0;1.0;793.1034482758621;0
88;VOSGES;88503;VEXAINCOURT;340500.0;498.0;2153.0;5.0;683.7349397590361;347900.0;741.0;2603.0;6.0;469.50067476383265;0
88;VOSGES;88504;VICHEREY;530500.0;894.0;4064.0;7.0;593.4004474272931;377500.0;676.0;1783.0;5.0;558.4319526627219;0
88;VOSGES;88505;VIENVILLE;294272.04;277.0;2850.0;3.0;1062.3539350180504;661850.0;452.0;7389.0;7.0;1464.2699115044247;0
88;VOSGES;88506;VIEUX-MOULIN;564130.0;672.0;4600.0;8.0;839.4791666666666;965110.0;1155.0;7385.0;13.0;835.5930735930735;0
88;VOSGES;88508;VILLE-SUR-ILLON;1041600.0;1079.0;7339.0;11.0;965.3382761816497;1185550.0;1391.0;9904.0;13.0;852.3005032350827;0
88;VOSGES;88509;VILLONCOURT;240000.0;200.0;1744.0;2.0;1200.0;0.0;0.0;0.0;0.0;0.0;0
88;VOSGES;88510;VILLOTTE;87000.0;232.0;1205.0;3.0;375.0;124833.0;285.0;2171.0;4.0;438.0105263157895;0
88;VOSGES;88511;VILLOUXEL;112000.0;270.0;409.0;3.0;414.81481481481484;232000.0;462.0;3416.0;6.0;502.16450216450215;0
88;VOSGES;88512;VIMENIL;401900.0;384.0;3050.0;4.0;1046.6145833333333;153000.0;315.0;2587.0;2.0;485.7142857142857;0
88;VOSGES;88513;VINCEY;6408635.0;5765.0;40168.0;66.0;1111.645273200347;9118633.0;7693.0;46343.0;79.0;1185.3156115949564;0
88;VOSGES;88514;VIOCOURT;77000.0;87.0;316.0;1.0;885.0574712643678;192500.0;318.0;3284.0;3.0;605.3459119496855;0
88;VOSGES;88515;VIOMENIL;901440.0;1388.0;7867.0;12.0;649.4524495677233;616350.0;904.0;4467.0;8.0;681.8030973451328;0
88;VOSGES;88516;VITTEL;25619269.1829;24233.0;91259.0;285.0;1057.2058425659225;25780619.016;22639.0;88360.0;290.0;1138.7702202394098;0
88;VOSGES;88517;VIVIERS-LE-GRAS;266600.0;503.0;1990.0;5.0;530.0198807157058;631300.0;699.0;5312.0;7.0;903.1473533619456;0
88;VOSGES;88519;VOIVRE;1969800.0;1886.0;14875.0;17.0;1044.4326617179215;1672890.0;1533.0;10314.0;16.0;1091.252446183953;0
88;VOSGES;88520;VOIVRES;515250.0;462.0;4167.0;5.0;1115.2597402597403;535751.0;610.0;2898.0;7.0;878.2803278688525;0
88;VOSGES;88521;VOMECOURT;491410.0;565.0;3078.0;7.0;869.7522123893805;786560.0;821.0;4992.0;8.0;958.0511571254567;0
88;VOSGES;88522;VOMECOURT-SUR-MADON;120500.0;175.0;3137.0;3.0;688.5714285714286;278000.0;430.0;3572.0;4.0;646.5116279069767;0
88;VOSGES;88523;VOUXEY;408500.0;544.0;3197.0;5.0;750.9191176470588;14000.0;131.0;480.0;2.0;106.87022900763358;0
88;VOSGES;88524;VRECOURT;1070100.0;1911.0;18021.0;17.0;559.9686028257457;897832.0;1448.0;7639.0;13.0;620.0497237569061;0
88;VOSGES;88525;VROVILLE;243300.0;358.0;1666.0;3.0;679.608938547486;170000.0;300.0;2621.0;3.0;566.6666666666666;0
88;VOSGES;88526;WISEMBACH;1577140.0;1809.0;16361.0;17.0;871.8297401879491;1158600.0;1149.0;5202.0;13.0;1008.355091383812;0
88;VOSGES;88527;XAFFEVILLERS;524535.0;858.0;4699.0;8.0;611.3461538461538;388500.0;483.0;3129.0;4.0;804.3478260869565;0
88;VOSGES;88528;XAMONTARUPT;608400.0;888.0;2531.0;7.0;685.1351351351351;268000.0;266.0;3054.0;3.0;1007.5187969924812;0
88;VOSGES;88529;XARONVAL;616500.0;708.0;4441.0;7.0;870.7627118644068;203500.0;247.0;1037.0;2.0;823.8866396761133;0
88;VOSGES;88530;XERTIGNY;8056042.0;7653.0;51758.0;70.0;1052.6645759832745;7337455.0;8127.0;49424.0;72.0;902.849144825889;0
88;VOSGES;88531;XONRUPT-LONGEMER;15712854.128;9299.0;38533.0;132.0;1689.7358993440155;19404377.0;9562.0;43655.0;129.0;2029.3220037649028;0
88;VOSGES;88532;ZINCOURT;17500.0;90.0;686.0;1.0;194.44444444444446;0.0;0.0;0.0;0.0;0.0;0
89;YONNE;89002;AIGREMONT;439000.0;561.0;1659.0;4.0;782.5311942959001;240000.0;315.0;1165.0;2.0;761.9047619047619;0
89;YONNE;89003;AILLANT-SUR-THOLON;8346932.88;6346.0;36792.0;72.0;1315.306158209896;12796927.0;10376.0;66730.0;111.0;1233.3198727833462;0
89;YONNE;89004;AISY-SUR-ARMANCON;588334.0;838.0;4657.0;7.0;702.0692124105012;1374000.0;1643.0;12245.0;20.0;836.2751065124771;0
89;YONNE;89005;ANCY-LE-FRANC;2104580.633;3395.0;9765.0;43.0;619.905930191458;2408086.0;3301.0;8631.0;40.0;729.5019691002726;0
89;YONNE;89006;ANCY-LE-LIBRE;291500.0;421.0;1618.0;5.0;692.3990498812351;876156.0;1182.0;5545.0;12.0;741.248730964467;0
89;YONNE;89007;ANDRYES;2214300.0;2821.0;22715.0;29.0;784.9344204182914;1583193.0;2235.0;12698.0;26.0;708.3637583892618;0
89;YONNE;89008;ANGELY;195000.0;320.0;1349.0;4.0;609.375;121500.0;212.0;553.0;3.0;573.1132075471698;0
89;YONNE;89009;ANNAY-LA-COTE;967010.0;1002.0;5149.0;12.0;965.0798403193613;1259466.0;1410.0;10980.0;9.0;893.2382978723405;0
89;YONNE;89010;ANNAY-SUR-SEREIN;1280296.0;1202.0;8171.0;14.0;1065.1381031613976;526500.0;583.0;2469.0;6.0;903.0874785591767;0
89;YONNE;89011;ANNEOT;349000.0;198.0;2526.0;3.0;1762.6262626262626;0.0;0.0;0.0;0.0;0.0;0
89;YONNE;89012;ANNOUX;194000.0;216.0;408.0;2.0;898.1481481481482;518000.0;426.0;2403.0;3.0;1215.962441314554;0
89;YONNE;89013;APPOIGNY;17265621.0;12505.0;66451.0;141.0;1380.697401039584;18139302.05;12430.0;64364.0;140.0;1459.3163354786807;0
89;YONNE;89014;ARCES-DILO;2608800.0;2694.0;19086.0;27.0;968.3741648106904;3310917.016;3696.0;33183.0;40.0;895.8108809523809;0
89;YONNE;89015;ARCY-SUR-CURE;3202975.0;3833.0;15102.0;47.0;835.6313592486304;2889740.0;3667.0;10106.0;41.0;788.0392691573493;0
89;YONNE;89016;ARGENTENAY;410350.0;659.0;4087.0;7.0;622.6858877086495;10900.0;124.0;224.0;2.0;87.90322580645162;0
89;YONNE;89017;ARGENTEUIL-SUR-ARMANCON;1175400.0;1298.0;4010.0;16.0;905.5469953775039;736500.0;1030.0;5080.0;12.0;715.0485436893204;0
89;YONNE;89018;ARMEAU;3191950.0;2871.0;19345.0;32.0;1111.7903169627307;2708000.0;2509.0;16731.0;29.0;1079.314467915504;0
89;YONNE;89019;ARTHONNAY;575050.0;774.0;4377.0;8.0;742.9586563307494;590500.0;790.0;5331.0;10.0;747.4683544303797;0
89;YONNE;89020;ASNIERES-SOUS-BOIS;545000.0;917.0;3244.0;9.0;594.32933478735;553000.0;1029.0;5692.0;12.0;537.4149659863946;0
89;YONNE;89021;ASQUINS;1218905.0;1458.0;6884.0;18.0;836.0116598079561;1730100.0;1720.0;6644.0;19.0;1005.8720930232558;0
89;YONNE;89022;ATHIE;306700.0;296.0;1805.0;3.0;1036.1486486486488;604000.0;523.0;4565.0;4.0;1154.8757170172084;0
89;YONNE;89023;AUGY;5134323.0;3611.0;24748.0;42.0;1421.8562725006923;5023024.0;3274.0;21904.0;38.0;1534.216249236408;0
89;YONNE;89024;AUXERRE;199166910.05;126490.0;388990.0;1651.0;1574.5664483358369;199468046.439;130783.0;360378.0;1777.0;1525.1832917045795;0
89;YONNE;89025;AVALLON;22223230.0;18506.0;84100.0;234.0;1200.866205554955;26763624.07;22458.0;94273.0;251.0;1191.718945142043;0
89;YONNE;89027;BAGNEAUX;1493869.0;1676.0;11112.0;16.0;891.3299522673032;1706120.0;1840.0;11391.0;15.0;927.2391304347826;0
89;YONNE;89028;BAON;309000.0;277.0;1984.0;2.0;1115.5234657039712;514000.0;605.0;2047.0;6.0;849.5867768595041;0
89;YONNE;89029;BASSOU;4396950.0;3709.0;20237.0;41.0;1185.4812617956322;3965575.0;3328.0;18603.0;37.0;1191.5790264423076;0
89;YONNE;89030;BAZARNES;1902700.0;2098.0;12751.0;23.0;906.9113441372735;1416300.0;1647.0;5755.0;21.0;859.9271402550091;0
89;YONNE;89031;BEAUMONT;1807285.09;1651.0;12073.0;18.0;1094.6608661417324;3273850.0;2291.0;15607.0;26.0;1429.00480139677;0
89;YONNE;89032;BEAUVILLIERS;46741.0;185.0;1119.0;2.0;252.65405405405406;570032.0;386.0;2648.0;5.0;1476.7668393782383;0
89;YONNE;89033;BEAUVOIR;1727838.0;1631.0;12930.0;15.0;1059.37339055794;1591047.06;1464.0;10763.0;14.0;1086.7807786885246;0
89;YONNE;89034;BEINE;1742625.0;1440.0;9570.0;15.0;1210.15625;1581567.066;1267.0;8205.0;15.0;1248.2770844514603;0
89;YONNE;89035;BELLECHAUME;1742000.0;1797.0;13813.0;16.0;969.3934335002782;1524200.0;1504.0;9380.0;16.0;1013.4308510638298;0
89;YONNE;89036;BELLIOLE;1066600.0;877.0;6441.0;8.0;1216.1915621436717;1673900.0;1084.0;5958.0;8.0;1544.1881918819188;0
89;YONNE;89037;BEON;1739400.0;1651.0;10986.0;17.0;1053.5433070866143;1799400.0;1815.0;10417.0;17.0;991.404958677686;0
89;YONNE;89039;BERU;348000.0;468.0;1531.0;6.0;743.5897435897435;45000.0;141.0;530.0;2.0;319.1489361702128;0
89;YONNE;89040;BESSY-SUR-CURE;1035900.0;1093.0;5488.0;14.0;947.7584629460201;452600.0;826.0;3359.0;9.0;547.9418886198547;0
89;YONNE;89041;BEUGNON;605500.0;607.0;6348.0;6.0;997.5288303130149;484200.0;489.0;4005.0;5.0;990.1840490797546;0
